"Lexus ES 6 поколение [рестайлинг] , 2015",,25600$,https://i.cars.kg/preview/r/3fs_eRP7efoXmtl0LIw80Q/1080x-/20220124/e3a93746dd993b6905b5e549cde73a1a.jpeg
"BMW X6 E71/E72 , 2008",,16000$,https://i.cars.kg/preview/r/gMlJ-y-wG3FZ6u50Q2wpjQ/1080x-/20220124/ad29b0a42dcf8ed32771913a1445a540.jpg
"Kia Morning 1 поколение [2-й рестайлинг] Хетчбэк , 2009",,5800$,https://i.cars.kg/preview/r/bCRgtdYTINqAa6isizKG9g/1080x-/20220124/c98f6e7fe6f0e3be04d0e9099898eacb.jpg
"Mazda , 2000",,4700$,https://i.cars.kg/preview/r/vBzK5AgQEvTMnr3dGu39NA/1080x-/20220124/3769255304ceda5431f2fd37b16938ab.jpg
"Volkswagen Passat B3 Седан , 1989",,145000$,Картины нет
"Lexus RX 3 поколение [рестайлинг] F-Sport кроссовер 5-дв. , 2014",,26000$,https://i.cars.kg/preview/r/ejUMAmGAXJFUT-txiN7UnA/1080x-/20220124/2819d3951b0ce4dd163ad337e4bd773d.jpg
"Hyundai Santa Fe DM Кроссовер 5-дв. , 2014",,18000$,https://i.cars.kg/preview/r/hClNhE3EKcSzPfR6b5XVqQ/1080x-/20220124/16e34dd4329cc3258750a04cd25d96a8.jpg
"Honda Logo 1 поколение [2-й рестайлинг] Хетчбэк 5-дв. , 2000",,3400$,https://i.cars.kg/preview/r/my0qpLBeTjgt0dmVx2Y7Ew/1080x-/20220123/30e8ccf9d56d9130b8608cbec0a51eed.jpg
"Mercedes-Benz E-Класс W210/S210 Седан 4-дв. , 1999",,4400$,https://i.cars.kg/preview/r/3q6SMGzczMSsZ8AzaXnA2A/1080x-/20220123/a455595c134a77142235f302b3687c1e.jpg
"Lexus ES 6 поколение Седан , 2015",,24000$,https://i.cars.kg/preview/r/siI0Bc6u6zDKmmJIXkvA0w/1080x-/20220123/963ad1f4731b4a39c7fc026e27bc50fb.jpg
"Nissan Patrol Y61 Внедорожник 5-дв. , 2000",,11900$,https://i.cars.kg/preview/r/V937ehmO9ycXtMdC8MZcBg/1080x-/20220123/53f7294ec89ccdb31bcfff466fba92aa.jpg
"Toyota Highlander 1 поколение [рестайлинг] , 2005",,11000$,https://i.cars.kg/preview/r/0FMil22dXIk44qIO9Mm2SA/1080x-/20220123/fb244147c97b5736cdaad46e7d466fb3.jpeg
"Toyota Ist , 2003",,5900$,https://i.cars.kg/preview/r/1LW2Q8V6WsjDFffaI--Qew/1080x-/20220123/9071f8be022620f6fbcd517353cb2753.x-empty
"Mercedes-Benz S-Класс , 1994",,5300$,https://i.cars.kg/preview/r/NlDyXJGqEYuiOeT2_OC2cg/1080x-/20220123/ab1a48d7c1438b13bb7a36d692810a9a.x-empty
"Mercedes-Benz E-Класс , 2003",,6000$,https://i.cars.kg/preview/r/LxM8_h_wDR4dFpiVboTRwA/1080x-/20220123/d8ceddf0981d63738618204066587b12.jpg
"Daewoo Matiz , 2010",,2667$,https://i.cars.kg/preview/r/yD8JZtgqkKtrGehNcxWbkQ/1080x-/20220123/addd83c8656d9ac637c909187f9584d1.x-empty
"Mitsubishi Space Star , 2002",,3500$,https://i.cars.kg/preview/r/iyYEU_afyDmw2PBHQjnzug/1080x-/20220123/1fd8300cbb8e11ae00988a67c4d3aefe.jpg
"Kia K5 , 2015",,10000$,https://i.cars.kg/preview/r/6kTs9XmehRAwSgwaz22dEA/1080x-/20220123/69041d8cca5adc44052a90d8d2bf348c.jpg
"Mercedes-Benz E-Класс , 2000",,6200$,https://i.cars.kg/preview/r/Ry_LcVsd_YFS1aGP9wi6hA/1080x-/20220123/7d1431d8e765fdf74170400ade5251ac.jpg
"Mercedes-Benz E-Класс , 2002",,8500$,https://i.cars.kg/preview/r/jHEuiXDcL7Q1OIGcv1muAg/1080x-/20220123/86eac866bb400f0354485cc01923847d.jpg
"BMW 5 серия , 1989",,2900$,https://i.cars.kg/preview/r/crcCkdWVARne8NkGTAC_uQ/1080x-/20220123/03f3916b51549e3092250a3f0bb50617.jpg
"Subaru Forester , 2000",,4900$,https://i.cars.kg/preview/r/ag4c5ffpwbxZUL3XB58vJQ/1080x-/20220123/ed30d559a73e95e5f33e58034549a4dc.jpg
"Mercedes-Benz E-Класс , 1997",,4500$,https://i.cars.kg/preview/r/lT3LVdtN-z39B3QP96J8OA/1080x-/20220123/af34ba27ff984bc30d0130edfe1c3466.jpg
"Mercedes-Benz E-Класс , 2004",,6000$,https://i.cars.kg/preview/r/N6MNhxH6echtc3iNZBkgMw/1080x-/20220123/21b0cdaef6d5a8ad43032962801614ab.jpg
"Mercedes-Benz E-Класс , 2002",,10700$,https://i.cars.kg/preview/r/IyW8Ahixe4VIJgg6DHdERw/1080x-/20220123/e007f4d013be20ae05bc9bfa7b0c0ecd.jpg
"Toyota Estima , 2003",,9150$,https://i.cars.kg/preview/r/AcmPe1zeOjYZpmvxnAzCLg/1080x-/20220123/43ef45ec057487e223996d38da113956.jpg
"Toyota Aristo , 2001",,6800$,https://i.cars.kg/preview/r/TD9CIwA2UCX6j8DTZ3j-dA/1080x-/20220123/303080280c9806ebcb6af0707e142d56.jpg
"Honda Stepwgn , 2003",,8900$,https://i.cars.kg/preview/r/GcYLBxihN6je1Wv3hGaQNw/1080x-/20220123/3363197bd155c2dbf3c53ac312bd24f2.jpg
"Opel Zafira , 2005",,4000$,https://i.cars.kg/preview/r/J7peyJcTk10KgILf_jGVrw/1080x-/20220123/1ea4a1ea5fb07c670891d4e3422c433e.jpg
"Opel Zafira , 2005",,4000$,https://i.cars.kg/preview/r/J7peyJcTk10KgILf_jGVrw/1080x-/20220123/1ea4a1ea5fb07c670891d4e3422c433e.jpg
"Lexus RX , 2001",,8300$,https://i.cars.kg/preview/r/X7wOvZqbSRguzIp29p284w/1080x-/20220123/5fb4cab02f53b839f7cadd1c20a4f651.jpg
"Toyota Windom , 2002",,7500$,https://i.cars.kg/preview/r/AIPSO-NL-ZBxd86FN4c43g/1080x-/20220123/dd1d29bae792bbe18ed63e09015e4fb4.jpg
"Honda Odyssey , 2001",,4800$,https://i.cars.kg/preview/r/jR2hFbAyH7QOEaVoYSY9WQ/1080x-/20220123/d14bc0f7ccedbef5b2caeedba47730cf.jpg
"Honda Odyssey , 2001",,4800$,https://i.cars.kg/preview/r/jR2hFbAyH7QOEaVoYSY9WQ/1080x-/20220123/d14bc0f7ccedbef5b2caeedba47730cf.jpg
"Volkswagen Passat , 2009",,6200$,https://i.cars.kg/preview/r/20oPyl--_CwYcgXBJ9jxCA/1080x-/20220123/45723c2852ea40445addedc833d2d4c3.jpg
"Toyota Ist , 2002",,5400$,https://i.cars.kg/preview/r/kNv09vUcdzcI96M31O7vxA/1080x-/20220123/e017065a21d0bbac7d52c0670b819e6c.jpg
"Subaru Legacy , 2003",,4700$,https://i.cars.kg/preview/r/LDHr7RTiBT7nYcmCjqTU9g/1080x-/20220123/4249b7f5c08e6db6851d0c0645269d7b.jpg
"Nissan March , 2000",,2425$,https://i.cars.kg/preview/r/jMSScrHihDB9TQh0mfJmMQ/1080x-/20220123/b1ba075341d3a2f452478c25a164dc48.jpg
"Honda Torneo , 2000",,4700$,https://i.cars.kg/preview/r/o4uBLD4BVKVrMCN6_h9Dhg/1080x-/20220123/173fb4fd2ba41b344df423b5cdf1e04e.jpg
"Mazda 323 , 2002",,3500$,https://i.cars.kg/preview/r/_ik3UNgWfOIgiwB51gTPeA/1080x-/20220123/11e485e302e2bad7b5ae2243d5da47f0.jpg
"Toyota Prius , 2012",,11500$,https://i.cars.kg/preview/r/1IW1aCqSRYZxO_tLByrs7A/1080x-/20220123/c0b3bafc6f5dd9adee956347f3fd94a2.jpg
"Suzuki Эскудо, 1992",,3500$,https://i.cars.kg/preview/r/br-x7jXXiMBrNpwddCX_Hg/1080x-/20220123/23053667f83acf141be1cdd6249a347b.jpg
"Toyota Camry , 2004",,9700$,https://i.cars.kg/preview/r/uffYQt6qJgoFx4d37fQZjg/1080x-/20220123/a1442ba50db67390282bfb0dddc85f67.jpg
"Hyundai Santa Fe , 2000",,5000$,https://i.cars.kg/preview/r/M-Z4yDSUfteskR-0y_JhKQ/1080x-/20220123/b71cc9d5c73a5d1aa9acb2ae7d3b07cc.jpg
"Mazda 6 , 2003",,4300$,https://i.cars.kg/preview/r/hPsOaipwBImwPRz0jhHEBQ/1080x-/20220123/b1d2ee083a36f3a35556b879e70c805c.jpg
"Subaru Forester , 2000",,4500$,https://i.cars.kg/preview/r/BtsikJ_rjtJ1c12WKLYHkw/1080x-/20220123/a2318f03e1514d9a6ccf51fcdb75cbea.jpg
"Mercedes-Benz E-Класс , 2009",,7300$,https://i.cars.kg/preview/r/8jlYA9i414NCn0ptqwx5Uw/1080x-/20220123/a3f7774d3d7785e0e867b7fd3d86e31c.jpg
"Nissan Murano , 2004",,6500$,https://i.cars.kg/preview/r/rhdjcuXZkTKQqOHw1jkqNg/1080x-/20220123/4e5b846dc0a83929f19e2d00c8396f61.jpg
"Mazda 6 , 2003",,4500$,https://i.cars.kg/preview/r/3L0YXaag2MtHSMDBEdAhjQ/1080x-/20220123/ee9512cfc2e6bb6953af5e2b9dce0716.jpg
"Toyota Avensis , 1998",,2600$,https://i.cars.kg/preview/r/aOB5ADq4KvIwZ-mWXXOZ-w/1080x-/20220123/9a81b27d8adbf813af6df79b2666bcb3.jpg
"Honda Torneo , 2001",,4600$,https://i.cars.kg/preview/r/pHdz15RzPTL3WeK2CQaFBQ/1080x-/20220123/c9171c5de576be598143c8687680f6a8.jpg
"Honda Accord , 2005",,7400$,https://i.cars.kg/preview/r/E5qWurvg2D1_w9PPaCDLdw/1080x-/20220123/ed9cf09dec421208bd517f453d13e183.jpg
"Volkswagen Golf , 2002",,5000$,https://i.cars.kg/preview/r/Qk66fhBH_meJCYqnGzisPA/1080x-/20220123/32182a63649570a27a11e625d76539f5.jpg
"Toyota Vitz , 2003",,5200$,https://i.cars.kg/preview/r/88LLB6RvDYz9iutgd4KK6w/1080x-/20220123/e119889155eeeb8267d3d276929b82ae.jpg
"Mazda Demio , 2004",,4400$,https://i.cars.kg/preview/r/_zrxT_YP2BH8ol3JgP_9jw/1080x-/20220123/b6995a944d24faad6447d1de64dcd30e.jpg
"Subaru Legacy , 2003",,5200$,https://i.cars.kg/preview/r/Eh8rQprGTWSNS9SCyfksdQ/1080x-/20220123/a56321d0f62252e7949dcec04b7a5488.jpg
"Acura MDX , 2001",,7500$,https://i.cars.kg/preview/r/_hnG4lIx8Pv4QwZKxk2rmg/1080x-/20220123/c6f7419592414c7e0b15b331210c5aaf.jpg
"BMW 5 серия , 2002",,6200$,https://i.cars.kg/preview/r/0BbYfAZAsyNEL_tgTRUWiA/1080x-/20220123/d12720527e293773c859a48d48e19dd9.jpg
"Toyota Yaris , 2003",,6700$,https://i.cars.kg/preview/r/K20NFGJSmck45Km4jmkl6w/1080x-/20220123/65374ba716a2c4c1b0314657df8ae8ed.jpg
"Toyota Fun Cargo , 2003",,4900$,https://i.cars.kg/preview/r/Gnuzw2s_5uBCHmXdAkiZxg/1080x-/20220123/edf0cd398bd960d7d8cb5d7bdd36097b.jpg
"Mazda Demio , 2003",,3900$,https://i.cars.kg/preview/r/tvEvzNqc_U6btmvzKl8xbQ/1080x-/20220123/d6dcc8b440c0bd4296993dd6e60fdb51.jpg
"Toyota Windom , 1996",,5100$,https://i.cars.kg/preview/r/3KDeEjP2OvIEBTh7u3ZcRA/1080x-/20220123/5ffa233d87220701706d67974504a914.jpg
"Mazda Premacy , 2000",,3900$,https://i.cars.kg/preview/r/sKbw2MSpcXfHa0S62xf5pw/1080x-/20220123/6360b6088389f534caa7dc7b1db1b6d0.jpg
"Toyota Corolla , 2001",,6100$,https://i.cars.kg/preview/r/H6-0BxKoGGRD18edSg20pw/1080x-/20220123/4726968539580d4e2eaf1fb901ab29e3.jpg
"Honda Odyssey , 1998",,6000$,https://i.cars.kg/preview/r/fIlalVACaDmT8Ox8hEQ4dg/1080x-/20220123/1a6fee7f6b48495be01693e9c4953908.jpg
"Honda Odyssey , 2003",,5200$,https://i.cars.kg/preview/r/9l2Br82mMmVvEukMu5FOoA/1080x-/20220123/a1f18814dcfe93f32cd3432c6c70a378.jpg
"Honda Accord , 2005",,6800$,https://i.cars.kg/preview/r/xvqMndi_fDHdq35iNMXgKw/1080x-/20220123/7e288e1df7f52390d6113d64cbdb5fbb.jpg
"Audi A6 , 2004",,7000$,https://i.cars.kg/preview/r/97W0d6azhlodaemu1BDoZg/1080x-/20220123/b401697ac13277338ca0c747d5860ba1.jpg
"Jeep Patriot , 2010",,9000$,https://i.cars.kg/preview/r/C1YaUA8O7Gm7SboSyO-NgQ/1080x-/20220123/42380128d4fb6affd1ad566e76426aa4.jpg
"Toyota Avensis , 2003",,7800$,https://i.cars.kg/preview/r/ESuQSRg00skMjey9fJqYEg/1080x-/20220123/47a5d02d13c75ee6599d8bc81c0018d3.jpg
"Mazda Demio , 2004",,4600$,https://i.cars.kg/preview/r/ydQC8CphIn2UHLTgG45yPQ/1080x-/20220123/28aec26424aa078ce1a559050b5484ff.jpg
"Audi S4 , 1992",,170000$,https://i.cars.kg/preview/r/4ljusT3o1mEQXgCNc7agZA/1080x-/20220123/de8e07128eef99a0416c186e80c3de35.jpg
"Mercedes-Benz C-Класс , 1997",,4200$,https://i.cars.kg/preview/r/jGvxP4XcEBkIL_tHfFVHlA/1080x-/20220123/8bbaa503f72839ec2a4809709175e297.jpg
"Mercedes-Benz S-Класс , 1997",,7700$,https://i.cars.kg/preview/r/-HjDkEsZl_gJ7uCIIj6oag/1080x-/20220123/8a150f1ebfc4a7ad2bd992ef0f9d1c39.jpg
"Honda Accord , 2003",,7500$,https://i.cars.kg/preview/r/cDZfIXixGwx5KK4P5PZ_YQ/1080x-/20220123/c97a698e68ddd0089af5818bae9a6a79.jpg
"Toyota Windom , 2003",,8000$,https://i.cars.kg/preview/r/xZntssXtcGey3tEeozurEg/1080x-/20220123/75eff06bd5cca1b98f031a5c659075ca.jpg
"Honda Accord , 2003",,7000$,https://i.cars.kg/preview/r/RNIeIC3qRnnqv89WkhMtaw/1080x-/20220123/d118548689678a18d5bf678e32683c53.jpg
"Honda Odyssey , 2002",,6600$,https://i.cars.kg/preview/r/p7i7nEVm_SwOka2xxZmvNw/1080x-/20220123/53b403de097bb10042d49798c5c65963.jpg
"Toyota Ist , 2003",,5800$,https://i.cars.kg/preview/r/0Wlb1ovIMMtI6HFm4vvIjA/1080x-/20220123/e178ac5732189b9ece57435970e4da52.jpg
"Mitsubishi Space Star , 2003",,3900$,https://i.cars.kg/preview/r/w6pZedfprBOn_BWqmuRDRg/1080x-/20220123/7e5dab494ff85ef9e5d9a8a5dd6629e9.jpg
"Toyota Highlander , 2002",,8800$,https://i.cars.kg/preview/r/eV7YU_5DrM1ezlPT4dpG4A/1080x-/20220123/14cb15a12da0f8e0f7064b4ec6ba547a.jpg
"Nissan Serena , 2001",,6000$,https://i.cars.kg/preview/r/dHKfE-DVKll0Sy17ZubIdQ/1080x-/20220123/397a15e4e9f86d569e3eafcfd298ba82.jpg
"Honda Accord , 2008",,11000$,https://i.cars.kg/preview/r/mxe97onhn1pWXKi3G9X83g/1080x-/20220123/d38e17ba2dc74245cdca8254bb730596.jpg
"Nissan X-Trail , 2001",,5800$,https://i.cars.kg/preview/r/bdJAvhvz-sTNAJs--c55gQ/1080x-/20220123/c0676c3ccf46ae240b864b5bda5e8394.jpg
"Nissan Primera , 2002",,4600$,https://i.cars.kg/preview/r/l9pPd_a78kw1fZkun9GvIg/1080x-/20220123/f0a86fae64d7260f6017a14f83ff853c.jpg
"Lexus GS , 2006",,8800$,https://i.cars.kg/preview/r/B38jF6KYn18BSzRe3IkG4A/1080x-/20220123/890756c8cc9fb4a5eacb2658608f430b.jpg
"Honda Odyssey , 2004",,7400$,https://i.cars.kg/preview/r/sSaucvijXVwbq1Q1nBfgWQ/1080x-/20220123/5c225e7030d4d41b15514fa3e9c75f6a.jpg
"Honda Stream , 2001",,5000$,https://i.cars.kg/preview/r/kXV-yg90pLBe6t81u1XRCg/1080x-/20220123/a3b16705914067af8fd38f34f03f0b76.jpg
"Honda Civic , 2000",,4000$,https://i.cars.kg/preview/r/eGqk6NKgbBAig76gubjunA/1080x-/20220123/771c8f908f29a1933f52526fcf4fe22e.jpg
"Honda CR-V , 2015",,20300$,https://i.cars.kg/preview/r/q88efZUNWmt4-kHLIRUsCw/1080x-/20220123/a8937b85c1e6e40957a8ca4af967f101.jpg
"Toyota Camry , 2012",,12200$,https://i.cars.kg/preview/r/NHyR9RFYCXZVfM7xgFaP0g/1080x-/20220123/b77d7300dcc315f665ffbb371381705e.jpg
"Nissan Leaf , 2012",,8500$,https://i.cars.kg/preview/r/FgtcxXOsX5lPJwadCbx31g/1080x-/20220123/00f81a04af92fd0fd1ea905d12575709.jpg
"Toyota Highlander , 2018",,33000$,https://i.cars.kg/preview/r/9u6waXV4E5VipHW6SN9ubQ/1080x-/20220123/3df609c495d46cf6ace3d9d3805a2748.jpg
"Toyota Camry , 2009",,10900$,https://i.cars.kg/preview/r/Fq3GoUyoSs6lbvQDOx2Q3A/1080x-/20220123/a90854b53e355853cc7606d3d62ddcfc.jpg
"Honda Fit , 2004",,7500$,https://i.cars.kg/preview/r/QkatTmqZ17e0ID08BZxLOw/1080x-/20220123/4900406b468589eee05476fff8249538.jpg
"Mazda 6 , 2003",,5800$,https://i.cars.kg/preview/r/Zur52dPJHqY5DsA2nprrfw/1080x-/20220123/0b2a780bd140d3ab4f2db136f3ef29a8.jpg
"Honda Accord , 2003",,8200$,https://i.cars.kg/preview/r/F_2p7nwk3G4OyQ4Wbe5kgA/1080x-/20220123/5846aaf13ca8a821e0f976b534547bc2.jpg
"Honda Odyssey , 2002",,5700$,https://i.cars.kg/preview/r/ZQwYuvTBdRqX07iwV76s-Q/1080x-/20220123/9eebf6f5d3c1d1986734a98839d98826.jpg
"Honda Odyssey , 2001",,5900$,https://i.cars.kg/preview/r/LGtqJstKX3Dx7pWpBy7rOw/1080x-/20220123/34a6699d3645cf0e15f5278b1ed175e8.jpg
"Lexus Хариер, 2004",,11200$,https://i.cars.kg/preview/r/_-7EgZ9aXNNB2dyLBKoaMQ/1080x-/20220123/d1b772212c5873d07fc7a886651eb04b.jpg
"Honda Odyssey , 2001",,6000$,https://i.cars.kg/preview/r/d5GkfcHXoLdxD--TR0ZAbQ/1080x-/20220123/5c0059fdee6c842c945c2a88676538c1.jpg
"Toyota Ist , 2003",,5300$,https://i.cars.kg/preview/r/-SV7nZUbqK2NwtgEbUctKQ/1080x-/20220123/c5ea58fdb1902b976c547d8565e8df18.jpg
"Honda Odyssey , 2002",,6200$,https://i.cars.kg/preview/r/i8wU5-t7yB_jHcKDNyoExQ/1080x-/20220123/13fe865daf6b0e1f554d8ddb47efbf79.jpg
"Subaru Outback , 2012",,12800$,https://i.cars.kg/preview/r/oGqvHOhftlfeiFaqJXaMzA/1080x-/20220123/50bf2bcde11ad062f4953bb3408af162.jpg
"Honda Jazz , 2006",,6800$,https://i.cars.kg/preview/r/ZEHUr3M-AE_JOd5s-FNZSw/1080x-/20220123/6589c2f6b27a0f574c7050a5a0d2cd5c.jpg
"Subaru lankoster, 2000",,345000$,https://i.cars.kg/preview/r/KrCZ7ytimtIYSc_qV9xxDQ/1080x-/20220123/35e45742645fedb864adce2901f001c2.jpg
"Toyota Avensis , 2005",,7700$,https://i.cars.kg/preview/r/wDhXUEI6ASbeBDZvg9N1tA/1080x-/20220123/fa1ec5e6f14cbf46e71c7a84b8cc1622.jpg
"Honda Odyssey , 1998",,3092$,https://i.cars.kg/preview/r/zGAJAhbbZTiAcdMWzX_-lQ/1080x-/20220123/b132e480533c68ecd32a91775ade6bfe.jpg
"Honda Odyssey , 1998",,3395$,https://i.cars.kg/preview/r/IMBnO9ezU0L8ri7mYlYauw/1080x-/20220123/152964c8bc859c8d17a6cff1768ef50b.jpg
"Nissan Almera , 1999",,3000$,https://i.cars.kg/preview/r/72qLYjtAOpBvf9qHBomXsg/1080x-/20220123/666d32e0197dce8b079c0eec03b23de6.jpg
"Honda Stream , 2002",,5700$,https://i.cars.kg/preview/r/DEV4E0s42ZdvBNYf012_HQ/1080x-/20220123/b9a416548127c88c6c534a38cd601c98.jpg
"Toyota Windom , 1999",,6300$,https://i.cars.kg/preview/r/z2oXkWUDpwy6WHRSTx9wpw/1080x-/20220123/9110a2765d7b858464f52f20b6b9d151.jpg
"Honda Odyssey , 2000",,6300$,https://i.cars.kg/preview/r/1VwY2-M720lkDjrxtmUe8Q/1080x-/20220123/dda1f3020b2506649de63637cc439ec2.jpg
"Toyota Highlander , 2009",,18000$,https://i.cars.kg/preview/r/0ezF0E2_lP3P6K0R86qojg/1080x-/20220123/71380cd5e718389bcbd6f4059b520468.jpg
"Mazda MPV , 2000",,3500$,https://i.cars.kg/preview/r/Mp-gzsPCNmKW6Suse5U-ag/1080x-/20220123/0a4f8dd5d5d9df9ed9be059979df9a41.jpg
"Honda Odyssey , 2004",,5800$,https://i.cars.kg/preview/r/NyHbrKm-IszI8FinVBB6rw/1080x-/20220123/c748a137057cd2157fde80370cc765b6.jpg
"Honda Stepwgn , 2004",,8700$,https://i.cars.kg/preview/r/APlTW3CQCvfEweheWtqAsw/1080x-/20220123/bb29f92c4daaec71a3597503d8914f59.jpg
"Mazda MPV , 2000",,3500$,Картины нет
"Lexus IS , 2008",,11500$,https://i.cars.kg/preview/r/lpKQzoqJ14irU1AOgo99Zw/1080x-/20220123/32c06829884fa3ac7b4f5dfe75f3ee62.jpg
"Toyota Vitz , 2003",,6400$,https://i.cars.kg/preview/r/4eZpx8qzOuAv1JZz38ioPw/1080x-/20220123/8351079b2e02d5586bf44aab8887383a.jpg
"Toyota Wish , 2004",,6200$,https://i.cars.kg/preview/r/2WbRzIWqTxeeFgNwXobPpQ/1080x-/20220123/7dd81333e09e625fd7953cfd96d1858a.jpg
"Honda Elysion , 2006",,11500$,https://i.cars.kg/preview/r/Eccw63QES6hIiA5ZiaDnhA/1080x-/20220123/d02791283a1b2e74f51d3e49b05be472.jpg
"Nissan Liberty , 2003",,5000$,https://i.cars.kg/preview/r/zXScRAsIVspJAliHt1Z8Eg/1080x-/20220123/729f710e5fc95ad672329ab14d09f9f4.jpg
"Honda Accord , 2002",,4800$,https://i.cars.kg/preview/r/FVViGHogPTmOwkdz2dVX9w/1080x-/20220123/7b71b4a7e1c359803993c2c098eae1e1.jpg
"BMW X5 , 2002",,7500$,https://i.cars.kg/preview/r/X1oRoDbsCVq4uRjm17fNCQ/1080x-/20220123/9d01d10f68e66b12a59577097cd91cf8.jpg
"Lexus RX , 2004",,10900$,https://i.cars.kg/preview/r/c42sWAI2-dq-Q_pX4imhmQ/1080x-/20220123/13d8d4596a924d0e1b5647033b49a230.jpg
"Lexus RX , 2004",,10900$,https://i.cars.kg/preview/r/NSmn1rMdQfIoD08LU6tFcQ/1080x-/20220123/db442fa781a0ccc3599120d395388c2a.jpg
"Toyota Camry , 2015",,14300$,https://i.cars.kg/preview/r/aGdKJXI5lmq3hCjiqneA2g/1080x-/20220123/fabfc60bb122f371fbd3519eab8e57e0.jpg
"Infiniti QX56, 2013",,23500$,https://i.cars.kg/preview/r/aZJzHq4xmjkCYIBCI4TuAg/1080x-/20220123/83cb03dfb3722861fec34604688ca0d1.jpg
"Infiniti QX56, 2013",,23500$,https://i.cars.kg/preview/r/aZJzHq4xmjkCYIBCI4TuAg/1080x-/20220123/83cb03dfb3722861fec34604688ca0d1.jpg
"Toyota Highlander , 2004",,10500$,https://i.cars.kg/preview/r/zT4eH4DFzLkWIEASFtfqjg/1080x-/20220123/85feb8bcc99dc1f90d8377c4b2252635.jpg
"Honda CR-V , 2007",,12800$,https://i.cars.kg/preview/r/H19jcDIlH4PeVbG4K6dq0g/1080x-/20220123/b413ae580b947463158d5b676e4a2b6a.jpg
"Toyota Sienna , 2011",,18000$,https://i.cars.kg/preview/r/5is3_47YUhuU9zO8vHnV7g/1080x-/20220123/7b367b9753f4973a2d40a327007f4641.jpg
"Honda CR-V , 2004",,11500$,https://i.cars.kg/preview/r/rkHlGWE1pCuIBELs5LDcYQ/1080x-/20220123/f99b6d9f1e80fae58be7a83a0d6ca096.jpg
"Lexus RX , 2007",,15500$,https://i.cars.kg/preview/r/KwKIqSoN8IS3n7p5bvXX5Q/1080x-/20220123/79d5238766da8a55b7cf7e03f0a90bc9.jpg
"Nissan Terrano , 2000",,5500$,https://i.cars.kg/preview/r/IYauR3w-DgFM_wNT38e5pw/1080x-/20220123/657c5e96b74e8ed797d88da17937444e.jpg
"Lexus LX , 2007",,19000$,https://i.cars.kg/preview/r/Cth_51dxiczOjtv-qfXrnw/1080x-/20220123/4d30635ad537d44d31bbedd36357e580.jpg
"Nissan Terrano , 2000",,5500$,https://i.cars.kg/preview/r/IYauR3w-DgFM_wNT38e5pw/1080x-/20220123/657c5e96b74e8ed797d88da17937444e.jpg
"Lexus RX , 2004",,12000$,https://i.cars.kg/preview/r/X5hPMa4W8qqD4cy48mWBjA/1080x-/20220123/0f0532da5a32e0132627d79b33057732.jpg
"Honda Stepwgn , 2002",,9000$,https://i.cars.kg/preview/r/dPFEoZ41uyZY_TBX8Jt6Pg/1080x-/20220123/4db16f8ebe0e5e9fdcd0f66040e15320.jpg
"Toyota Land Cruiser Prado J150 Внедорожник , 2011",,28300$,https://i.cars.kg/preview/r/TdXbeNNFO7AEeLz8ZvHXxA/1080x-/20220123/ac2b21d5952d725e4ac3190964981bde.jpeg
"Lexus GX , 2004",,17300$,https://i.cars.kg/preview/r/ft2dDpj7hwfzbRB44Dn6pA/1080x-/20220123/764a2542219f7ae5459b8ca6b09315ac.jpg
"Toyota Camry , 2002",,7499$,https://i.cars.kg/preview/r/XFfe2YKJhOzTYYx5wAlWQA/1080x-/20220123/a314753f21a6ba6c8d8c5c1e8fcd35f0.jpg
"Toyota Tundra , 2016",,39500$,https://i.cars.kg/preview/r/Pi4ACdu5KC-WcA6m0eyxNQ/1080x-/20220123/bbbe2bfdcb3a55feb71dba50b1ef92dd.jpg
"Honda Inspire , 2006",,8500$,https://i.cars.kg/preview/r/JM0AzNzXv9xgo7KNapVdxw/1080x-/20220123/3bef6aea37512b43173488b773e352bc.jpg
"Honda Stream , 2003",,5400$,https://i.cars.kg/preview/r/nbo1_9Wjm0jGDufig-V8Yw/1080x-/20220123/e3befd219e971a6f6f077f9f8e815b06.jpg
"Honda Stream , 2003",,5400$,https://i.cars.kg/preview/r/nbo1_9Wjm0jGDufig-V8Yw/1080x-/20220123/e3befd219e971a6f6f077f9f8e815b06.jpg
"Toyota Avalon XX10 [рестайлинг] Седан , 1999",,3000$,https://i.cars.kg/preview/r/zhmHzOAD0YC4HlQa1MbC2A/1080x-/20220123/e2fb58b9da86bf2eac9bec582f6565b9.jpg
"Toyota Windom , 2004",,8500$,https://i.cars.kg/preview/r/ndlgVLex1lvInBvQKta5cg/1080x-/20220123/5c4601fab22cb217a51a98382198a8bd.jpg
"Toyota Mark X , 2005",,6800$,https://i.cars.kg/preview/r/fKhBVRKSi_2pNn-HmV8V_w/1080x-/20220123/2287c7d138098e8f3f44dbc01bc31b46.jpg
"Honda Fit , 2008",,7500$,https://i.cars.kg/preview/r/I02TAtR_lAxoJ0RIqejAEw/1080x-/20220123/1c7efe34bf29a632919fd80d9aae00a2.jpg
"Toyota RAV4 , 2010",,13500$,https://i.cars.kg/preview/r/s-c64k81m61CwRGOG-6WDA/1080x-/20220123/a887f7bc8ac40e6e58122b819d6da7fd.jpg
